, ,1,2,3,4,5,6,7,8,9,10,11,12,13.0000,14,15,16,17.0000,18,19,20.0000,21,22,23.0000,24,25,26.0000,,
2,3 Rate (Heating)_F,3 Rate (Heating)_F2,,3 Rate (Heating),Electric,_F,,3 Rate (Heating),,,On Demand,Standing Charge,,0.658770,,Peak,,0.323925,Off peak ,,0.236460,Heating,,0.249480,,,,,Dry Run SVT On Demand
2,3 Rate (Heating)_G,3 Rate (Heating)_G2,,3 Rate (Heating),Electric,_G,,3 Rate (Heating),,,On Demand,Standing Charge,,0.568680,,Peak,,0.357840,Off peak ,,0.239295,Heating,,0.260295,,,,,Dry Run SVT On Demand
2,3 Rate (Heating)_P,3 Rate (Heating)_P2,,3 Rate (Heating),Electric,_P,,3 Rate (Heating),,,On Demand,Standing Charge,,0.668955,,Peak,,0.341670,Off peak ,,0.236250,Heating,,0.252840,,,,,Dry Run SVT On Demand
2,3 Rate (Heating)_N,3 Rate (Heating)_N2,,3 Rate (Heating),Electric,_N,,3 Rate (Heating),,,On Demand,Standing Charge,,0.621495,,Peak,,0.324345,Off peak ,,0.227850,Heating,,0.242970,,,,,Dry Run SVT On Demand
2,3 Rate (Heating)_J,3 Rate (Heating)_J2,,3 Rate (Heating),Electric,_J,,3 Rate (Heating),,,On Demand,Standing Charge,,0.538440,,Peak,,0.354480,Off peak ,,0.243600,Heating,,0.257565,,,,,Dry Run SVT On Demand
2,3 Rate (Heating)_H,3 Rate (Heating)_H2,,3 Rate (Heating),Electric,_H,,3 Rate (Heating),,,On Demand,Standing Charge,,0.508095,,Peak,,0.339885,Off peak ,,0.242550,Heating,,0.256830,,,,,Dry Run SVT On Demand
2,3 Rate (Heating)_K,3 Rate (Heating)_K2,,3 Rate (Heating),Electric,_K,,3 Rate (Heating),,,On Demand,Standing Charge,,0.572775,,Peak,,0.351120,Off peak ,,0.242970,Heating,,0.258510,,,,,Dry Run SVT On Demand
2,3 Rate (Heating)_L,3 Rate (Heating)_L2,,3 Rate (Heating),Electric,_L,,3 Rate (Heating),,,On Demand,Standing Charge,,0.603330,,Peak,,0.353850,Off peak ,,0.242760,Heating,,0.256200,,,,,Dry Run SVT On Demand
2,3 Rate (Heating)_M,3 Rate (Heating)_M2,,3 Rate (Heating),Electric,_M,,3 Rate (Heating),,,On Demand,Standing Charge,,0.645960,,Peak,,0.315420,Off peak ,,0.239610,Heating,,0.252000,,,,,Dry Run SVT On Demand
2,"3 Rate (E&W, Heating)_A","3 Rate (E&W, Heating)_A2",,"3 Rate (E&W, Heating)",Electric,_A,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,,0.544635,,Peak,,0.386400,E&W,,0.259665,Heating,,0.233835,,,,,Dry Run SVT On Demand
2,"3 Rate (E&W, Heating)_B","3 Rate (E&W, Heating)_B2",,"3 Rate (E&W, Heating)",Electric,_B,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,,0.550620,,Peak,,0.367710,E&W,,0.252420,Heating,,0.228270,,,,,Dry Run SVT On Demand
2,"3 Rate (E&W, Heating)_C","3 Rate (E&W, Heating)_C2",,"3 Rate (E&W, Heating)",Electric,_C,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,,0.511770,,Peak,,0.351435,E&W,,0.257565,Heating,,0.234885,,,,,Dry Run SVT On Demand
2,"3 Rate (E&W, Heating)_D","3 Rate (E&W, Heating)_D2",,"3 Rate (E&W, Heating)",Electric,_D,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,,0.757890,,Peak,,0.397425,E&W,,0.273000,Heating,,0.243285,,,,,Dry Run SVT On Demand
2,"3 Rate (E&W, Heating)_E","3 Rate (E&W, Heating)_E2",,"3 Rate (E&W, Heating)",Electric,_E,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,,0.588420,,Peak,,0.360885,E&W,,0.254625,Heating,,0.232365,,,,,Dry Run SVT On Demand
2,"3 Rate (E&W, Heating)_F","3 Rate (E&W, Heating)_F2",,"3 Rate (E&W, Heating)",Electric,_F,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,,0.658770,,Peak,,0.356790,E&W,,0.252000,Heating,,0.230790,,,,,Dry Run SVT On Demand
2,"3 Rate (E&W, Heating)_G","3 Rate (E&W, Heating)_G2",,"3 Rate (E&W, Heating)",Electric,_G,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,,0.568680,,Peak,,0.402570,E&W,,0.259350,Heating,,0.235200,,,,,Dry Run SVT On Demand
2,"3 Rate (E&W, Heating)_P","3 Rate (E&W, Heating)_P2",,"3 Rate (E&W, Heating)",Electric,_P,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,,0.668955,,Peak,,0.374220,E&W,,0.265860,Heating,,0.229320,,,,,Dry Run SVT On Demand
2,"3 Rate (E&W, Heating)_N","3 Rate (E&W, Heating)_N2",,"3 Rate (E&W, Heating)",Electric,_N,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,,0.621495,,Peak,,0.356790,E&W,,0.249690,Heating,,0.222180,,,,,Dry Run SVT On Demand
2,"3 Rate (E&W, Heating)_J","3 Rate (E&W, Heating)_J2",,"3 Rate (E&W, Heating)",Electric,_J,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,,0.538440,,Peak,,0.399840,E&W,,0.258825,Heating,,0.233940,,,,,Dry Run SVT On Demand
2,"3 Rate (E&W, Heating)_H","3 Rate (E&W, Heating)_H2",,"3 Rate (E&W, Heating)",Electric,_H,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,,0.508095,,Peak,,0.372435,E&W,,0.262185,Heating,,0.236775,,,,,Dry Run SVT On Demand
2,"3 Rate (E&W, Heating)_K","3 Rate (E&W, Heating)_K2",,"3 Rate (E&W, Heating)",Electric,_K,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,,0.572775,,Peak,,0.391965,E&W,,0.263025,Heating,,0.234990,,,,,Dry Run SVT On Demand
2,"3 Rate (E&W, Heating)_L","3 Rate (E&W, Heating)_L2",,"3 Rate (E&W, Heating)",Electric,_L,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,,0.603330,,Peak,,0.398160,E&W,,0.260400,Heating,,0.232155,,,,,Dry Run SVT On Demand
2,"3 Rate (E&W, Heating)_M","3 Rate (E&W, Heating)_M2",,"3 Rate (E&W, Heating)",Electric,_M,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,,0.645960,,Peak,,0.343350,E&W,,0.255045,Heating,,0.235305,,,,,Dry Run SVT On Demand
2,4 Rate_A,4 Rate_A2,,4 Rate,Electric,_A,,4 Rate,,,On Demand,Standing Charge,,0.544635,,Peak,,0.345450,Off peak ,,0.235515,E&W,,0.283080,Heating,,0.252105,,Dry Run SVT On Demand
2,4 Rate_B,4 Rate_B2,,4 Rate,Electric,_B,,4 Rate,,,On Demand,Standing Charge,,0.550620,,Peak,,0.329805,Off peak ,,0.228375,E&W,,0.274890,Heating,,0.245595,,Dry Run SVT On Demand
2,4 Rate_C,4 Rate_C2,,4 Rate,Electric,_C,,4 Rate,,,On Demand,Standing Charge,,0.511770,,Peak,,0.319305,Off peak ,,0.238770,E&W,,0.273315,Heating,,0.248850,,Dry Run SVT On Demand
2,4 Rate_D,4 Rate_D2,,4 Rate,Electric,_D,,4 Rate,,,On Demand,Standing Charge,,0.757890,,Peak,,0.354375,Off peak ,,0.241605,E&W,,0.303660,Heating,,0.261030,,Dry Run SVT On Demand
2,4 Rate_E,4 Rate_E2,,4 Rate,Electric,_E,,4 Rate,,,On Demand,Standing Charge,,0.588420,,Peak,,0.325710,Off peak ,,0.234990,E&W,,0.274575,Heating,,0.247275,,Dry Run SVT On Demand
2,4 Rate_F,4 Rate_F2,,4 Rate,Electric,_F,,4 Rate,,,On Demand,Standing Charge,,0.658770,,Peak,,0.321720,Off peak ,,0.232575,E&W,,0.276255,Heating,,0.243600,,Dry Run SVT On Demand
2,4 Rate_G,4 Rate_G2,,4 Rate,Electric,_G,,4 Rate,,,On Demand,Standing Charge,,0.568680,,Peak,,0.356475,Off peak ,,0.234990,E&W,,0.285600,Heating,,0.256935,,Dry Run SVT On Demand
2,4 Rate_P,4 Rate_P2,,4 Rate,Electric,_P,,4 Rate,,,On Demand,Standing Charge,,0.668955,,Peak,,0.337785,Off peak ,,0.231210,E&W,,0.290010,Heating,,0.244020,,Dry Run SVT On Demand
2,4 Rate_N,4 Rate_N2,,4 Rate,Electric,_N,,4 Rate,,,On Demand,Standing Charge,,0.621495,,Peak,,0.319410,Off peak ,,0.222075,E&W,,0.276255,Heating,,0.236775,,Dry Run SVT On Demand
2,4 Rate_J,4 Rate_J2,,4 Rate,Electric,_J,,4 Rate,,,On Demand,Standing Charge,,0.538440,,Peak,,0.357735,Off peak ,,0.258300,E&W,,0.271740,Heating,,0.244965,,Dry Run SVT On Demand
2,4 Rate_H,4 Rate_H2,,4 Rate,Electric,_H,,4 Rate,,,On Demand,Standing Charge,,0.508095,,Peak,,0.336420,Off peak ,,0.237615,E&W,,0.291060,Heating,,0.248745,,Dry Run SVT On Demand
2,4 Rate_K,4 Rate_K2,,4 Rate,Electric,_K,,4 Rate,,,On Demand,Standing Charge,,0.572775,,Peak,,0.346815,Off peak ,,0.237510,E&W,,0.295995,Heating,,0.250110,,Dry Run SVT On Demand
2,4 Rate_L,4 Rate_L2,,4 Rate,Electric,_L,,4 Rate,,,On Demand,Standing Charge,,0.603330,,Peak,,0.354165,Off peak ,,0.239610,E&W,,0.285495,Heating,,0.248325,,Dry Run SVT On Demand
2,4 Rate_M,4 Rate_M2,,4 Rate,Electric,_M,,4 Rate,,,On Demand,Standing Charge,,0.645960,,Peak,,0.313530,Off peak ,,0.236145,E&W,,0.274260,Heating,,0.247485,,Dry Run SVT On Demand
2,Economy & Heating Load_P,Economy & Heating Load_P2,,Economy & Heating Load,Electric,_P,,Economy & Heating Load,,,On Demand,Standing Charge,,0.668955,,Peak,,0.343350,Off peak ,,0.233520,Heating,,0.289380,,,,,Dry Run SVT On Demand
2,Heatwise 2 Rate_B,Heatwise 2 Rate_B2,,Heatwise 2 Rate,Electric,_B,,Heatwise 2 Rate,,,On Demand,Standing Charge,,0.550620,,Peak,,0.302505,Off peak ,,0.219555,,,,,,,,Dry Run SVT On Demand
2,Heatwise 3 Rate_B,Heatwise 3 Rate_B2,,Heatwise 3 Rate,Electric,_B,,Heatwise 3 Rate,,,On Demand,Standing Charge,,0.550620,,Anytime,,0.304185,Peak Unit Price,,0.311745,Off peak ,,0.233100,,,,,Dry Run SVT On Demand
2,Region Specific_P,Region Specific_P2,,Region Specific,Electric,_P,,Region Specific,,,On Demand,Standing Charge,,0.668955,,Peak,,0.313110,Off peak ,,0.217140,,,,,,,,
4,Standard_A,Standard_A4,,Standard,Gas,_A,,Standard,,,On Demand,Standing Charge,,0.398044,,Anytime,,0.065562,,,,,,,,,,,Dry Run SVT On Demand
4,Standard_B,Standard_B4,,Standard,Gas,_B,,Standard,,,On Demand,Standing Charge,,0.398092,,Anytime,,0.064824,,,,,,,,,,,Dry Run SVT On Demand
4,Standard_C,Standard_C4,,Standard,Gas,_C,,Standard,,,On Demand,Standing Charge,,0.397942,,Anytime,,0.067192,,,,,,,,,,,Dry Run SVT On Demand
4,Standard_D,Standard_D4,,Standard,Gas,_D,,Standard,,,On Demand,Standing Charge,,0.397996,,Anytime,,0.066321,,,,,,,,,,,Dry Run SVT On Demand
4,Standard_E,Standard_E4,,Standard,Gas,_E,,Standard,,,On Demand,Standing Charge,,0.398035,,Anytime,,0.065698,,,,,,,,,,,Dry Run SVT On Demand
4,Standard_F,Standard_F4,,Standard,Gas,_F,,Standard,,,On Demand,Standing Charge,,0.398032,,Anytime,,0.065748,,,,,,,,,,,Dry Run SVT On Demand
4,Standard_G,Standard_G4,,Standard,Gas,_G,,Standard,,,On Demand,Standing Charge,,0.398018,,Anytime,,0.065974,,,,,,,,,,,Dry Run SVT On Demand
4,Standard_P,Standard_P4,,Standard,Gas,_P,,Standard,,,On Demand,Standing Charge,,0.397938,,Anytime,,0.067243,,,,,,,,,,,Dry Run SVT On Demand
4,Standard_N,Standard_N4,,Standard,Gas,_N,,Standard,,,On Demand,Standing Charge,,0.398048,,Anytime,,0.065501,,,,,,,,,,,Dry Run SVT On Demand
4,Standard_J,Standard_J4,,Standard,Gas,_J,,Standard,,,On Demand,Standing Charge,,0.397907,,Anytime,,0.067758,,,,,,,,,,,Dry Run SVT On Demand
4,Standard_H,Standard_H4,,Standard,Gas,_H,,Standard,,,On Demand,Standing Charge,,0.397844,,Anytime,,0.068809,,,,,,,,,,,Dry Run SVT On Demand
4,Standard_K,Standard_K4,,Standard,Gas,_K,,Standard,,,On Demand,Standing Charge,,0.398018,,Anytime,,0.065971,,,,,,,,,,,Dry Run SVT On Demand
4,Standard_L,Standard_L4,,Standard,Gas,_L,,Standard,,,On Demand,Standing Charge,,0.398042,,Anytime,,0.065599,,,,,,,,,,,Dry Run SVT On Demand
4,Standard_M,Standard_M4,,Standard,Gas,_M,,Standard,,,On Demand,Standing Charge,,0.398042,,Anytime,,0.065599,,,,,,,,,,,Dry Run SVT On Demand
5,Standard_A,Standard_A5,,Standard,Electric,_A,,Standard,,,Prepayment,Standing Charge,,0.486360,,Anytime,,0.264915,,,,,,,,,,,Dry Run SVT PAYG
5,Standard_B,Standard_B5,,Standard,Electric,_B,,Standard,,,Prepayment,Standing Charge,,0.493815,,Anytime,,0.255360,,,,,,,,,,,Dry Run SVT PAYG
5,Standard_C,Standard_C5,,Standard,Electric,_C,,Standard,,,Prepayment,Standing Charge,,0.461895,,Anytime,,0.256410,,,,,,,,,,,Dry Run SVT PAYG
5,Standard_D,Standard_D5,,Standard,Electric,_D,,Standard,,,Prepayment,Standing Charge,,0.695310,,Anytime,,0.276570,,,,,,,,,,,Dry Run SVT PAYG
5,Standard_E,Standard_E5,,Standard,Electric,_E,,Standard,,,Prepayment,Standing Charge,,0.531300,,Anytime,,0.256305,,,,,,,,,,,Dry Run SVT PAYG
5,Standard_F,Standard_F5,,Standard,Electric,_F,,Standard,,,Prepayment,Standing Charge,,0.598290,,Anytime,,0.254100,,,,,,,,,,,Dry Run SVT PAYG
5,Standard_G,Standard_G5,,Standard,Electric,_G,,Standard,,,Prepayment,Standing Charge,,0.513030,,Anytime,,0.270900,,,,,,,,,,,Dry Run SVT PAYG
5,Standard_P,Standard_P5,,Standard,Electric,_P,,Standard,,,Prepayment,Standing Charge,,0.608685,,Anytime,,0.261450,,,,,,,,,,,Dry Run SVT PAYG
5,Standard_N,Standard_N5,,Standard,Electric,_N,,Standard,,,Prepayment,Standing Charge,,0.565005,,Anytime,,0.249900,,,,,,,,,,,Dry Run SVT PAYG
5,Standard_J,Standard_J5,,Standard,Electric,_J,,Standard,,,Prepayment,Standing Charge,,0.480165,,Anytime,,0.268380,,,,,,,,,,,Dry Run SVT PAYG
5,Standard_H,Standard_H5,,Standard,Electric,_H,,Standard,,,Prepayment,Standing Charge,,0.451185,,Anytime,,0.263970,,,,,,,,,,,Dry Run SVT PAYG
5,Standard_K,Standard_K5,,Standard,Electric,_K,,Standard,,,Prepayment,Standing Charge,,0.517860,,Anytime,,0.267645,,,,,,,,,,,Dry Run SVT PAYG
5,Standard_L,Standard_L5,,Standard,Electric,_L,,Standard,,,Prepayment,Standing Charge,,0.542640,,Anytime,,0.267330,,,,,,,,,,,Dry Run SVT PAYG
5,Standard_M,Standard_M5,,Standard,Electric,_M,,Standard,,,Prepayment,Standing Charge,,0.586320,,Anytime,,0.253470,,,,,,,,,,,Dry Run SVT PAYG
3,Economy 7_A,Economy 7_A3,,Economy 7,Electric,_A,,Economy 7,,,Prepayment,Standing Charge,,0.489720,,Peak,,0.293055,Off Peak,,0.200130,,,,,,,,Dry Run SVT PAYG
3,Economy 7_B,Economy 7_B3,,Economy 7,Electric,_B,,Economy 7,,,Prepayment,Standing Charge,,0.490875,,Peak,,0.281925,Off Peak,,0.195405,,,,,,,,Dry Run SVT PAYG
3,Economy 7_C,Economy 7_C3,,Economy 7,Electric,_C,,Economy 7,,,Prepayment,Standing Charge,,0.460215,,Peak,,0.275835,Off Peak,,0.206220,,,,,,,,Dry Run SVT PAYG
3,Economy 7_D,Economy 7_D3,,Economy 7,Electric,_D,,Economy 7,,,Prepayment,Standing Charge,,0.691950,,Peak,,0.305025,Off Peak,,0.207375,,,,,,,,Dry Run SVT PAYG
3,Economy 7_E,Economy 7_E3,,Economy 7,Electric,_E,,Economy 7,,,Prepayment,Standing Charge,,0.530460,,Peak,,0.279405,Off Peak,,0.201600,,,,,,,,Dry Run SVT PAYG
3,Economy 7_F,Economy 7_F3,,Economy 7,Electric,_F,,Economy 7,,,Prepayment,Standing Charge,,0.594300,,Peak,,0.276885,Off Peak,,0.199710,,,,,,,,Dry Run SVT PAYG
3,Economy 7_G,Economy 7_G3,,Economy 7,Electric,_G,,Economy 7,,,Prepayment,Standing Charge,,0.509880,,Peak,,0.301140,Off Peak,,0.198870,,,,,,,,Dry Run SVT PAYG
3,Economy 7_P,Economy 7_P3,,Economy 7,Electric,_P,,Economy 7,,,Prepayment,Standing Charge,,0.616665,,Peak,,0.288540,Off Peak,,0.196980,,,,,,,,Dry Run SVT PAYG
3,Economy 7_N,Economy 7_N3,,Economy 7,Electric,_N,,Economy 7,,,Prepayment,Standing Charge,,0.572880,,Peak,,0.274890,Off Peak,,0.190470,,,,,,,,Dry Run SVT PAYG
3,Economy 7_J,Economy 7_J3,,Economy 7,Electric,_J,,Economy 7,,,Prepayment,Standing Charge,,0.483420,,Peak,,0.296835,Off Peak,,0.201600,,,,,,,,Dry Run SVT PAYG
3,Economy 7_H,Economy 7_H3,,Economy 7,Electric,_H,,Economy 7,,,Prepayment,Standing Charge,,0.453075,,Peak,,0.288750,Off Peak,,0.203700,,,,,,,,Dry Run SVT PAYG
3,Economy 7_K,Economy 7_K3,,Economy 7,Electric,_K,,Economy 7,,,Prepayment,Standing Charge,,0.512400,,Peak,,0.295680,Off Peak,,0.202335,,,,,,,,Dry Run SVT PAYG
3,Economy 7_L,Economy 7_L3,,Economy 7,Electric,_L,,Economy 7,,,Prepayment,Standing Charge,,0.547365,,Peak,,0.295785,Off Peak,,0.200550,,,,,,,,Dry Run SVT PAYG
3,Economy 7_M,Economy 7_M3,,Economy 7,Electric,_M,,Economy 7,,,Prepayment,Standing Charge,,0.583800,,Peak,,0.273000,Off Peak,,0.205380,,,,,,,,Dry Run SVT PAYG
3,Economy 10_A,Economy 10_A3,,Economy 10,Electric,_A,,Economy 10,,,Prepayment,Standing Charge,,0.489720,,Peak,,0.284760,Off Peak,,0.217875,,,,,,,,Dry Run SVT PAYG
3,Economy 10_B,Economy 10_B3,,Economy 10,Electric,_B,,Economy 10,,,Prepayment,Standing Charge,,0.490875,,Peak,,0.274050,Off Peak,,0.212205,,,,,,,,Dry Run SVT PAYG
3,Economy 10_C,Economy 10_C3,,Economy 10,Electric,_C,,Economy 10,,,Prepayment,Standing Charge,,0.460215,,Peak,,0.269010,Off Peak,,0.220290,,,,,,,,Dry Run SVT PAYG
3,Economy 10_D,Economy 10_D3,,Economy 10,Electric,_D,,Economy 10,,,Prepayment,Standing Charge,,0.691950,,Peak,,0.295890,Off Peak,,0.226590,,,,,,,,Dry Run SVT PAYG
3,Economy 10_E,Economy 10_E3,,Economy 10,Electric,_E,,Economy 10,,,Prepayment,Standing Charge,,0.530460,,Peak,,0.273210,Off Peak,,0.215670,,,,,,,,Dry Run SVT PAYG
3,Economy 10_F,Economy 10_F3,,Economy 10,Electric,_F,,Economy 10,,,Prepayment,Standing Charge,,0.594300,,Peak,,0.271005,Off Peak,,0.213360,,,,,,,,Dry Run SVT PAYG
3,Economy 10_G,Economy 10_G3,,Economy 10,Electric,_G,,Economy 10,,,Prepayment,Standing Charge,,0.509880,,Peak,,0.290850,Off Peak,,0.219870,,,,,,,,Dry Run SVT PAYG
3,Economy 10_P,Economy 10_P3,,Economy 10,Electric,_P,,Economy 10,,,Prepayment,Standing Charge,,0.616665,,Peak,,0.279930,Off Peak,,0.215040,,,,,,,,Dry Run SVT PAYG
3,Economy 10_N,Economy 10_N3,,Economy 10,Electric,_N,,Economy 10,,,Prepayment,Standing Charge,,0.572880,,Peak,,0.268275,Off Peak,,0.205590,,,,,,,,Dry Run SVT PAYG
3,Economy 10_J,Economy 10_J3,,Economy 10,Electric,_J,,Economy 10,,,Prepayment,Standing Charge,,0.483420,,Peak,,0.290850,Off Peak,,0.216930,,,,,,,,Dry Run SVT PAYG
3,Economy 10_H,Economy 10_H3,,Economy 10,Electric,_H,,Economy 10,,,Prepayment,Standing Charge,,0.453075,,Peak,,0.284025,Off Peak,,0.216720,,,,,,,,Dry Run SVT PAYG
3,Economy 10_K,Economy 10_K3,,Economy 10,Electric,_K,,Economy 10,,,Prepayment,Standing Charge,,0.512400,,Peak,,0.291900,Off Peak,,0.214935,,,,,,,,Dry Run SVT PAYG
3,Economy 10_L,Economy 10_L3,,Economy 10,Electric,_L,,Economy 10,,,Prepayment,Standing Charge,,0.547365,,Peak,,0.294840,Off Peak,,0.210000,,,,,,,,Dry Run SVT PAYG
3,Economy 10_M,Economy 10_M3,,Economy 10,Electric,_M,,Economy 10,,,Prepayment,Standing Charge,,0.583800,,Peak,,0.267120,Off Peak,,0.218085,,,,,,,,Dry Run SVT PAYG
3,Domestic Economy_P,Domestic Economy_P3,,Domestic Economy,Electric,_P,,Domestic Economy,,,Prepayment,Standing Charge,,0.616665,,Peak,,0.288960,Off Peak,,0.196455,,,,,,,,Dry Run SVT PAYG
3,Domestic Economy_N,Domestic Economy_N3,,Domestic Economy,Electric,_N,,Domestic Economy,,,Prepayment,Standing Charge,,0.572880,,Peak,,0.275415,Off Peak,,0.189735,,,,,,,,Dry Run SVT PAYG
3,Smart Economy 9_A,Smart Economy 9_A3,,Smart Economy 9,Electric,_A,,Smart Economy 9,,,Prepayment,Standing Charge,,0.489720,,Peak,,0.300300,Off Peak,,0.221865,,,,,,,,Dry Run SVT PAYG
3,Smart Economy 9_B,Smart Economy 9_B3,,Smart Economy 9,Electric,_B,,Smart Economy 9,,,Prepayment,Standing Charge,,0.490875,,Peak,,0.286440,Off Peak,,0.217245,,,,,,,,Dry Run SVT PAYG
3,Smart Economy 9_C,Smart Economy 9_C3,,Smart Economy 9,Electric,_C,,Smart Economy 9,,,Prepayment,Standing Charge,,0.460215,,Peak,,0.273210,Off Peak,,0.228060,,,,,,,,Dry Run SVT PAYG
3,Smart Economy 9_D,Smart Economy 9_D3,,Smart Economy 9,Electric,_D,,Smart Economy 9,,,Prepayment,Standing Charge,,0.691950,,Peak,,0.307755,Off Peak,,0.233625,,,,,,,,Dry Run SVT PAYG
3,Smart Economy 9_E,Smart Economy 9_E3,,Smart Economy 9,Electric,_E,,Smart Economy 9,,,Prepayment,Standing Charge,,0.530460,,Peak,,0.285390,Off Peak,,0.219870,,,,,,,,Dry Run SVT PAYG
3,Smart Economy 9_F,Smart Economy 9_F3,,Smart Economy 9,Electric,_F,,Smart Economy 9,,,Prepayment,Standing Charge,,0.594300,,Peak,,0.283185,Off Peak,,0.217560,,,,,,,,Dry Run SVT PAYG
3,Smart Economy 9_G,Smart Economy 9_G3,,Smart Economy 9,Electric,_G,,Smart Economy 9,,,Prepayment,Standing Charge,,0.509880,,Peak,,0.307755,Off Peak,,0.223755,,,,,,,,Dry Run SVT PAYG
3,Smart Economy 9_P,Smart Economy 9_P3,,Smart Economy 9,Electric,_P,,Smart Economy 9,,,Prepayment,Standing Charge,,0.616665,,Peak,,0.293160,Off Peak,,0.220185,,,,,,,,Dry Run SVT PAYG
3,Smart Economy 9_N,Smart Economy 9_N3,,Smart Economy 9,Electric,_N,,Smart Economy 9,,,Prepayment,Standing Charge,,0.572880,,Peak,,0.279825,Off Peak,,0.211365,,,,,,,,Dry Run SVT PAYG
3,Smart Economy 9_J,Smart Economy 9_J3,,Smart Economy 9,Electric,_J,,Smart Economy 9,,,Prepayment,Standing Charge,,0.483420,,Peak,,0.309750,Off Peak,,0.220080,,,,,,,,Dry Run SVT PAYG
3,Smart Economy 9_H,Smart Economy 9_H3,,Smart Economy 9,Electric,_H,,Smart Economy 9,,,Prepayment,Standing Charge,,0.453075,,Peak,,0.295995,Off Peak,,0.223230,,,,,,,,Dry Run SVT PAYG
3,Smart Economy 9_K,Smart Economy 9_K3,,Smart Economy 9,Electric,_K,,Smart Economy 9,,,Prepayment,Standing Charge,,0.512400,,Peak,,0.304185,Off Peak,,0.223335,,,,,,,,Dry Run SVT PAYG
3,Smart Economy 9_L,Smart Economy 9_L3,,Smart Economy 9,Electric,_L,,Smart Economy 9,,,Prepayment,Standing Charge,,0.547365,,Peak,,0.309330,Off Peak,,0.218610,,,,,,,,Dry Run SVT PAYG
3,Smart Economy 9_M,Smart Economy 9_M3,,Smart Economy 9,Electric,_M,,Smart Economy 9,,,Prepayment,Standing Charge,,0.583800,,Peak,,0.276780,Off Peak,,0.222180,,,,,,,,Dry Run SVT PAYG
3,2 Rate_A,2 Rate_A3,,2 Rate,Electric,_A,,2 Rate,,,Prepayment,Standing Charge,,0.489720,,Peak,,0.285285,Off Peak,,0.195930,,,,,,,,Dry Run SVT PAYG
3,2 Rate_B,2 Rate_B3,,2 Rate,Electric,_B,,2 Rate,,,Prepayment,Standing Charge,,0.490875,,Peak,,0.274680,Off Peak,,0.191625,,,,,,,,Dry Run SVT PAYG
3,2 Rate_C,2 Rate_C3,,2 Rate,Electric,_C,,2 Rate,,,Prepayment,Standing Charge,,0.460215,,Peak,,0.270060,Off Peak,,0.202965,,,,,,,,Dry Run SVT PAYG
3,2 Rate_D,2 Rate_D3,,2 Rate,Electric,_D,,2 Rate,,,Prepayment,Standing Charge,,0.691950,,Peak,,0.296415,Off Peak,,0.203910,,,,,,,,Dry Run SVT PAYG
3,2 Rate_E,2 Rate_E3,,2 Rate,Electric,_E,,2 Rate,,,Prepayment,Standing Charge,,0.530460,,Peak,,0.273000,Off Peak,,0.197925,,,,,,,,Dry Run SVT PAYG
3,2 Rate_F,2 Rate_F3,,2 Rate,Electric,_F,,2 Rate,,,Prepayment,Standing Charge,,0.594300,,Peak,,0.270480,Off Peak,,0.196245,,,,,,,,Dry Run SVT PAYG
3,2 Rate_G,2 Rate_G3,,2 Rate,Electric,_G,,2 Rate,,,Prepayment,Standing Charge,,0.509880,,Peak,,0.292635,Off Peak,,0.194250,,,,,,,,Dry Run SVT PAYG
3,2 Rate_P,2 Rate_P3,,2 Rate,Electric,_P,,2 Rate,,,Prepayment,Standing Charge,,0.616665,,Peak,,0.280140,Off Peak,,0.194355,,,,,,,,Dry Run SVT PAYG
3,2 Rate_N,2 Rate_N3,,2 Rate,Electric,_N,,2 Rate,,,Prepayment,Standing Charge,,0.572880,,Peak,,0.267435,Off Peak,,0.187425,,,,,,,,Dry Run SVT PAYG
3,2 Rate_J,2 Rate_J3,,2 Rate,Electric,_J,,2 Rate,,,Prepayment,Standing Charge,,0.483420,,Peak,,0.289275,Off Peak,,0.196560,,,,,,,,Dry Run SVT PAYG
3,2 Rate_H,2 Rate_H3,,2 Rate,Electric,_H,,2 Rate,,,Prepayment,Standing Charge,,0.453075,,Peak,,0.281505,Off Peak,,0.200235,,,,,,,,Dry Run SVT PAYG
3,2 Rate_K,2 Rate_K3,,2 Rate,Electric,_K,,2 Rate,,,Prepayment,Standing Charge,,0.512400,,Peak,,0.287910,Off Peak,,0.198135,,,,,,,,Dry Run SVT PAYG
3,2 Rate_L,2 Rate_L3,,2 Rate,Electric,_L,,2 Rate,,,Prepayment,Standing Charge,,0.547365,,Peak,,0.288120,Off Peak,,0.195825,,,,,,,,Dry Run SVT PAYG
