, ,1,2,3,4,5,6,7,8,9,10,11,12,13.0000,14,15,16,17.0000,18,19,20.0000,21,22,23.0000,24,25,26.0000,,
2,Flex Rate_B,Flex Rate_B2,,Flex Rate,Electric,_B,,Flex Rate,,,On Demand,Standing Charge,0.5985,0.6284,,Anytime,0.2530,0.2657,Heating,0.2061,0.2164,,,,,,,,Live Run SVT On Demand
2,Flex Rate_C,Flex Rate_C2,,Flex Rate,Electric,_C,,Flex Rate,,,On Demand,Standing Charge,0.4399,0.4619,,Anytime,0.2664,0.2797,Heating,0.2255,0.2368,,,,,,,,Live Run SVT On Demand
2,Flex Rate_D,Flex Rate_D2,,Flex Rate,Electric,_D,,Flex Rate,,,On Demand,Standing Charge,0.7040,0.7392,,Anytime,0.2702,0.2837,Heating,0.2166,0.2274,,,,,,,,Live Run SVT On Demand
2,Flex Rate_E,Flex Rate_E2,,Flex Rate,Electric,_E,,Flex Rate,,,On Demand,Standing Charge,0.6642,0.6974,,Anytime,0.2521,0.2647,Heating,0.2092,0.2197,,,,,,,,Live Run SVT On Demand
2,Flex Rate_F,Flex Rate_F2,,Flex Rate,Electric,_F,,Flex Rate,,,On Demand,Standing Charge,0.7492,0.7867,,Anytime,0.2452,0.2575,Heating,0.2032,0.2134,,,,,,,,Live Run SVT On Demand
2,Flex Rate_G,Flex Rate_G2,,Flex Rate,Electric,_G,,Flex Rate,,,On Demand,Standing Charge,0.5477,0.5751,,Anytime,0.2678,0.2812,Heating,0.2106,0.2211,,,,,,,,Live Run SVT On Demand
2,Flex Rate_P,Flex Rate_P2,,Flex Rate,Electric,_P,,Flex Rate,,,On Demand,Standing Charge,0.6470,0.6794,,Anytime,0.2660,0.2793,Heating,0.2133,0.2240,,,,,,,,Live Run SVT On Demand
2,Flex Rate_N,Flex Rate_N2,,Flex Rate,Electric,_N,,Flex Rate,,,On Demand,Standing Charge,0.6676,0.7010,,Anytime,0.2552,0.2680,Heating,0.2064,0.2167,,,,,,,,Live Run SVT On Demand
2,Flex Rate_J,Flex Rate_J2,,Flex Rate,Electric,_J,,Flex Rate,,,On Demand,Standing Charge,0.6101,0.6406,,Anytime,0.2707,0.2842,Heating,0.2125,0.2231,,,,,,,,Live Run SVT On Demand
2,Flex Rate_H,Flex Rate_H2,,Flex Rate,Electric,_H,,Flex Rate,,,On Demand,Standing Charge,0.6747,0.7084,,Anytime,0.2616,0.2747,Heating,0.2123,0.2229,,,,,,,,Live Run SVT On Demand
2,Flex Rate_K,Flex Rate_K2,,Flex Rate,Electric,_K,,Flex Rate,,,On Demand,Standing Charge,0.6678,0.7012,,Anytime,0.2625,0.2756,Heating,0.2090,0.2195,,,,,,,,Live Run SVT On Demand
2,Flex Rate_L,Flex Rate_L2,,Flex Rate,Electric,_L,,Flex Rate,,,On Demand,Standing Charge,0.7122,0.7478,,Anytime,0.2598,0.2728,Heating,0.2054,0.2157,,,,,,,,Live Run SVT On Demand
2,Flex Rate_M,Flex Rate_M2,,Flex Rate,Electric,_M,,Flex Rate,,,On Demand,Standing Charge,0.7110,0.7466,,Anytime,0.2463,0.2586,Heating,0.2101,0.2206,,,,,,,,Live Run SVT On Demand
2,2 Rate (Heating)_P,2 Rate (Heating)_P2,,2 Rate (Heating),Electric,_P,,2 Rate (Heating),,,On Demand,Standing Charge,0.6470,0.6794,,Anytime,0.2600,0.2730,Heating,0.2207,0.2317,,,,,,,,Live Run SVT On Demand
2,2 Rate (Heating)_N,2 Rate (Heating)_N2,,2 Rate (Heating),Electric,_N,,2 Rate (Heating),,,On Demand,Standing Charge,0.6676,0.7010,,Anytime,0.2478,0.2602,Heating,0.2155,0.2263,,,,,,,,Live Run SVT On Demand
2,2 Rate (Heating)_K,2 Rate (Heating)_K2,,2 Rate (Heating),Electric,_K,,2 Rate (Heating),,,On Demand,Standing Charge,0.6678,0.7012,,Anytime,0.2547,0.2674,Heating,0.2185,0.2294,,,,,,,,Live Run SVT On Demand
2,Superdeal_H,Superdeal_H2,,Superdeal,Electric,_H,,Superdeal,,,On Demand,Standing Charge,0.6747,0.7084,,Peak,0.2866,0.3009,Off peak ,0.2185,0.2294,Heating,0.2182,0.2291,,,,,Live Run SVT On Demand
2,3 Rate (Heating)_A,3 Rate (Heating)_A2,,3 Rate (Heating),Electric,_A,,3 Rate (Heating),,,On Demand,Standing Charge,0.5397,0.5667,,Peak,0.3050,0.3203,Off peak ,0.2161,0.2269,Heating,0.2300,0.2415,,,,,Live Run SVT On Demand
2,3 Rate (Heating)_B,3 Rate (Heating)_B2,,3 Rate (Heating),Electric,_B,,3 Rate (Heating),,,On Demand,Standing Charge,0.5985,0.6284,,Peak,0.2844,0.2986,Off peak ,0.2066,0.2169,Heating,0.2196,0.2306,,,,,Live Run SVT On Demand
2,3 Rate (Heating)_C,3 Rate (Heating)_C2,,3 Rate (Heating),Electric,_C,,3 Rate (Heating),,,On Demand,Standing Charge,0.4399,0.4619,,Peak,0.2983,0.3132,Off peak ,0.2220,0.2331,Heating,0.2368,0.2486,,,,,Live Run SVT On Demand
2,3 Rate (Heating)_D,3 Rate (Heating)_D2,,3 Rate (Heating),Electric,_D,,3 Rate (Heating),,,On Demand,Standing Charge,0.7040,0.7392,,Peak,0.3059,0.3212,Off peak ,0.2175,0.2284,Heating,0.2320,0.2436,,,,,Live Run SVT On Demand
2,3 Rate (Heating)_E,3 Rate (Heating)_E2,,3 Rate (Heating),Electric,_E,,3 Rate (Heating),,,On Demand,Standing Charge,0.6642,0.6974,,Peak,0.2796,0.2936,Off peak ,0.2112,0.2218,Heating,0.2215,0.2326,,,,,Live Run SVT On Demand
2,3 Rate (Heating)_F,3 Rate (Heating)_F2,,3 Rate (Heating),Electric,_F,,3 Rate (Heating),,,On Demand,Standing Charge,0.7492,0.7867,,Peak,0.2721,0.2857,Off peak ,0.2058,0.2161,Heating,0.2150,0.2258,,,,,Live Run SVT On Demand
2,3 Rate (Heating)_G,3 Rate (Heating)_G2,,3 Rate (Heating),Electric,_G,,3 Rate (Heating),,,On Demand,Standing Charge,0.5477,0.5751,,Peak,0.3048,0.3200,Off peak ,0.2113,0.2219,Heating,0.2276,0.2390,,,,,Live Run SVT On Demand
2,3 Rate (Heating)_P,3 Rate (Heating)_P2,,3 Rate (Heating),Electric,_P,,3 Rate (Heating),,,On Demand,Standing Charge,0.6470,0.6794,,Peak,0.3019,0.3170,Off peak ,0.2152,0.2260,Heating,0.2278,0.2392,,,,,Live Run SVT On Demand
2,3 Rate (Heating)_N,3 Rate (Heating)_N2,,3 Rate (Heating),Electric,_N,,3 Rate (Heating),,,On Demand,Standing Charge,0.6676,0.7010,,Peak,0.2946,0.3093,Off peak ,0.2062,0.2165,Heating,0.2180,0.2289,,,,,Live Run SVT On Demand
2,3 Rate (Heating)_J,3 Rate (Heating)_J2,,3 Rate (Heating),Electric,_J,,3 Rate (Heating),,,On Demand,Standing Charge,0.6101,0.6406,,Peak,0.3079,0.3233,Off peak ,0.2173,0.2282,Heating,0.2285,0.2399,,,,,Live Run SVT On Demand
2,3 Rate (Heating)_H,3 Rate (Heating)_H2,,3 Rate (Heating),Electric,_H,,3 Rate (Heating),,,On Demand,Standing Charge,0.6747,0.7084,,Peak,0.2973,0.3122,Off peak ,0.2139,0.2246,Heating,0.2250,0.2363,,,,,Live Run SVT On Demand
2,3 Rate (Heating)_K,3 Rate (Heating)_K2,,3 Rate (Heating),Electric,_K,,3 Rate (Heating),,,On Demand,Standing Charge,0.6678,0.7012,,Peak,0.2964,0.3112,Off peak ,0.2125,0.2231,Heating,0.2241,0.2353,,,,,Live Run SVT On Demand
2,3 Rate (Heating)_L,3 Rate (Heating)_L2,,3 Rate (Heating),Electric,_L,,3 Rate (Heating),,,On Demand,Standing Charge,0.7122,0.7478,,Peak,0.2948,0.3095,Off peak ,0.2107,0.2212,Heating,0.2200,0.2310,,,,,Live Run SVT On Demand
2,3 Rate (Heating)_M,3 Rate (Heating)_M2,,3 Rate (Heating),Electric,_M,,3 Rate (Heating),,,On Demand,Standing Charge,0.7110,0.7466,,Peak,0.2691,0.2826,Off peak ,0.2116,0.2222,Heating,0.2207,0.2317,,,,,Live Run SVT On Demand
2,"3 Rate (E&W, Heating)_A","3 Rate (E&W, Heating)_A2",,"3 Rate (E&W, Heating)",Electric,_A,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,0.5397,0.5667,,Peak,0.3411,0.3582,E&W,0.2316,0.2432,Heating,0.2100,0.2205,,,,,Live Run SVT On Demand
2,"3 Rate (E&W, Heating)_B","3 Rate (E&W, Heating)_B2",,"3 Rate (E&W, Heating)",Electric,_B,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,0.5985,0.6284,,Peak,0.3147,0.3304,E&W,0.2216,0.2327,Heating,0.2021,0.2122,,,,,Live Run SVT On Demand
2,"3 Rate (E&W, Heating)_C","3 Rate (E&W, Heating)_C2",,"3 Rate (E&W, Heating)",Electric,_C,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,0.4399,0.4619,,Peak,0.3282,0.3446,E&W,0.2381,0.2500,Heating,0.2191,0.2301,,,,,Live Run SVT On Demand
2,"3 Rate (E&W, Heating)_D","3 Rate (E&W, Heating)_D2",,"3 Rate (E&W, Heating)",Electric,_D,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,0.7040,0.7392,,Peak,0.3368,0.3536,E&W,0.2367,0.2485,Heating,0.2128,0.2234,,,,,Live Run SVT On Demand
2,"3 Rate (E&W, Heating)_E","3 Rate (E&W, Heating)_E2",,"3 Rate (E&W, Heating)",Electric,_E,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,0.6642,0.6974,,Peak,0.3084,0.3238,E&W,0.2234,0.2346,Heating,0.2056,0.2159,,,,,Live Run SVT On Demand
2,"3 Rate (E&W, Heating)_F","3 Rate (E&W, Heating)_F2",,"3 Rate (E&W, Heating)",Electric,_F,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,0.7492,0.7867,,Peak,0.2990,0.3140,E&W,0.2168,0.2276,Heating,0.2003,0.2103,,,,,Live Run SVT On Demand
2,"3 Rate (E&W, Heating)_G","3 Rate (E&W, Heating)_G2",,"3 Rate (E&W, Heating)",Electric,_G,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,0.5477,0.5751,,Peak,0.3425,0.3596,E&W,0.2263,0.2376,Heating,0.2071,0.2175,,,,,Live Run SVT On Demand
2,"3 Rate (E&W, Heating)_P","3 Rate (E&W, Heating)_P2",,"3 Rate (E&W, Heating)",Electric,_P,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,0.6470,0.6794,,Peak,0.3303,0.3468,E&W,0.2389,0.2508,Heating,0.2080,0.2184,,,,,Live Run SVT On Demand
2,"3 Rate (E&W, Heating)_N","3 Rate (E&W, Heating)_N2",,"3 Rate (E&W, Heating)",Electric,_N,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,0.6676,0.7010,,Peak,0.3155,0.3313,E&W,0.2258,0.2371,Heating,0.2027,0.2128,,,,,Live Run SVT On Demand
2,"3 Rate (E&W, Heating)_J","3 Rate (E&W, Heating)_J2",,"3 Rate (E&W, Heating)",Electric,_J,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,0.6101,0.6406,,Peak,0.3479,0.3653,E&W,0.2289,0.2403,Heating,0.2083,0.2187,,,,,Live Run SVT On Demand
2,"3 Rate (E&W, Heating)_H","3 Rate (E&W, Heating)_H2",,"3 Rate (E&W, Heating)",Electric,_H,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,0.6747,0.7084,,Peak,0.3206,0.3366,E&W,0.2308,0.2423,Heating,0.2097,0.2202,,,,,Live Run SVT On Demand
2,"3 Rate (E&W, Heating)_K","3 Rate (E&W, Heating)_K2",,"3 Rate (E&W, Heating)",Electric,_K,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,0.6678,0.7012,,Peak,0.3299,0.3464,E&W,0.2276,0.2390,Heating,0.2053,0.2156,,,,,Live Run SVT On Demand
2,"3 Rate (E&W, Heating)_L","3 Rate (E&W, Heating)_L2",,"3 Rate (E&W, Heating)",Electric,_L,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,0.7122,0.7478,,Peak,0.3308,0.3473,E&W,0.2235,0.2347,Heating,0.2010,0.2111,,,,,Live Run SVT On Demand
2,"3 Rate (E&W, Heating)_M","3 Rate (E&W, Heating)_M2",,"3 Rate (E&W, Heating)",Electric,_M,,"3 Rate (E&W, Heating)",,,On Demand,Standing Charge,0.7110,0.7466,,Peak,0.2922,0.3068,E&W,0.2229,0.2340,Heating,0.2074,0.2178,,,,,Live Run SVT On Demand
2,4 Rate_A,4 Rate_A2,,4 Rate,Electric,_A,,4 Rate,,,On Demand,Standing Charge,0.5397,0.5667,,Peak,0.3499,0.3674,Off peak ,0.2018,0.2119,E&W,0.2519,0.2645,Heating,0.2061,0.2164,,Live Run SVT On Demand
2,4 Rate_B,4 Rate_B2,,4 Rate,Electric,_B,,4 Rate,,,On Demand,Standing Charge,0.5985,0.6284,,Peak,0.3131,0.3288,Off peak ,0.1961,0.2059,E&W,0.2416,0.2537,Heating,0.2020,0.2121,,Live Run SVT On Demand
2,4 Rate_C,4 Rate_C2,,4 Rate,Electric,_C,,4 Rate,,,On Demand,Standing Charge,0.4399,0.4619,,Peak,0.3346,0.3513,Off peak ,0.2100,0.2205,E&W,0.2542,0.2669,Heating,0.2183,0.2292,,Live Run SVT On Demand
2,4 Rate_D,4 Rate_D2,,4 Rate,Electric,_D,,4 Rate,,,On Demand,Standing Charge,0.7040,0.7392,,Peak,0.3376,0.3545,Off peak ,0.2062,0.2165,E&W,0.2540,0.2667,Heating,0.2138,0.2245,,Live Run SVT On Demand
2,4 Rate_E,4 Rate_E2,,4 Rate,Electric,_E,,4 Rate,,,On Demand,Standing Charge,0.6642,0.6974,,Peak,0.3046,0.3198,Off peak ,0.2013,0.2114,E&W,0.2421,0.2542,Heating,0.2059,0.2162,,Live Run SVT On Demand
2,4 Rate_F,4 Rate_F2,,4 Rate,Electric,_F,,4 Rate,,,On Demand,Standing Charge,0.7492,0.7867,,Peak,0.2957,0.3105,Off peak ,0.1957,0.2055,E&W,0.2385,0.2504,Heating,0.1986,0.2085,,Live Run SVT On Demand
2,4 Rate_G,4 Rate_G2,,4 Rate,Electric,_G,,4 Rate,,,On Demand,Standing Charge,0.5477,0.5751,,Peak,0.3318,0.3484,Off peak ,0.2021,0.2122,E&W,0.2509,0.2634,Heating,0.2104,0.2209,,Live Run SVT On Demand
2,4 Rate_P,4 Rate_P2,,4 Rate,Electric,_P,,4 Rate,,,On Demand,Standing Charge,0.6470,0.6794,,Peak,0.3178,0.3337,Off peak ,0.2072,0.2176,E&W,0.2607,0.2737,Heating,0.2105,0.2210,,Live Run SVT On Demand
2,4 Rate_N,4 Rate_N2,,4 Rate,Electric,_N,,4 Rate,,,On Demand,Standing Charge,0.6676,0.7010,,Peak,0.3078,0.3232,Off peak ,0.1981,0.2080,E&W,0.2492,0.2617,Heating,0.2034,0.2136,,Live Run SVT On Demand
2,4 Rate_J,4 Rate_J2,,4 Rate,Electric,_J,,4 Rate,,,On Demand,Standing Charge,0.6101,0.6406,,Peak,0.3474,0.3648,Off peak ,0.2532,0.2659,E&W,0.2164,0.2272,Heating,0.1946,0.2043,,Live Run SVT On Demand
2,4 Rate_H,4 Rate_H2,,4 Rate,Electric,_H,,4 Rate,,,On Demand,Standing Charge,0.6747,0.7084,,Peak,0.3231,0.3393,Off peak ,0.2024,0.2125,E&W,0.2516,0.2642,Heating,0.2075,0.2179,,Live Run SVT On Demand
2,4 Rate_K,4 Rate_K2,,4 Rate,Electric,_K,,4 Rate,,,On Demand,Standing Charge,0.6678,0.7012,,Peak,0.3198,0.3358,Off peak ,0.2003,0.2103,E&W,0.2528,0.2654,Heating,0.2073,0.2177,,Live Run SVT On Demand
2,4 Rate_L,4 Rate_L2,,4 Rate,Electric,_L,,4 Rate,,,On Demand,Standing Charge,0.7122,0.7478,,Peak,0.3207,0.3367,Off peak ,0.2009,0.2109,E&W,0.2441,0.2563,Heating,0.2027,0.2128,,Live Run SVT On Demand
2,4 Rate_M,4 Rate_M2,,4 Rate,Electric,_M,,4 Rate,,,On Demand,Standing Charge,0.7110,0.7466,,Peak,0.2937,0.3084,Off peak ,0.2023,0.2124,E&W,0.2418,0.2539,Heating,0.2040,0.2142,,Live Run SVT On Demand
2,Economy & Heating Load_P,Economy & Heating Load_P2,,Economy & Heating Load,Electric,_P,,Economy & Heating Load,,,On Demand,Standing Charge,0.6470,0.6794,,Peak,0.3028,0.3179,Off peak ,0.2120,0.2226,Heating,0.2592,0.2722,,,,,Live Run SVT On Demand
2,Heatwise 2 Rate_B,Heatwise 2 Rate_B2,,Heatwise 2 Rate,Electric,_B,,Heatwise 2 Rate,,,On Demand,Standing Charge,0.5985,0.6284,,Peak,0.2612,0.2743,Off peak ,0.1961,0.2059,,,,,,,,Live Run SVT On Demand
2,Heatwise 3 Rate_B,Heatwise 3 Rate_B2,,Heatwise 3 Rate,Electric,_B,,Heatwise 3 Rate,,,On Demand,Standing Charge,0.5985,0.6284,,Anytime,0.2638,0.2770,Peak Unit Price,0.2710,0.2846,Off peak ,0.2053,0.2156,,,,,Live Run SVT On Demand
2,Region Specific_P,Region Specific_P2,,Region Specific,Electric,_P,,Region Specific,,,On Demand,Standing Charge,0.6470,0.6794,,Peak,0.2780,0.2919,Off peak ,0.1987,0.2086,,,,,,,,
4,Standard_A,Standard_A4,,Standard,Gas,_A,,Standard,,,On Demand,Standing Charge,0.3458,0.3631,,Anytime,0.0627,0.0658,,,,,,,,,,,Live Run SVT On Demand
4,Standard_B,Standard_B4,,Standard,Gas,_B,,Standard,,,On Demand,Standing Charge,0.3458,0.3631,,Anytime,0.0620,0.0651,,,,,,,,,,,Live Run SVT On Demand
4,Standard_C,Standard_C4,,Standard,Gas,_C,,Standard,,,On Demand,Standing Charge,0.3457,0.3630,,Anytime,0.0642,0.0674,,,,,,,,,,,Live Run SVT On Demand
4,Standard_D,Standard_D4,,Standard,Gas,_D,,Standard,,,On Demand,Standing Charge,0.3458,0.3631,,Anytime,0.0632,0.0664,,,,,,,,,,,Live Run SVT On Demand
4,Standard_E,Standard_E4,,Standard,Gas,_E,,Standard,,,On Demand,Standing Charge,0.3458,0.3631,,Anytime,0.0631,0.0663,,,,,,,,,,,Live Run SVT On Demand
4,Standard_F,Standard_F4,,Standard,Gas,_F,,Standard,,,On Demand,Standing Charge,0.3457,0.3630,,Anytime,0.0633,0.0665,,,,,,,,,,,Live Run SVT On Demand
4,Standard_G,Standard_G4,,Standard,Gas,_G,,Standard,,,On Demand,Standing Charge,0.3458,0.3631,,Anytime,0.0627,0.0658,,,,,,,,,,,Live Run SVT On Demand
4,Standard_P,Standard_P4,,Standard,Gas,_P,,Standard,,,On Demand,Standing Charge,0.3458,0.3631,,Anytime,0.0626,0.0657,,,,,,,,,,,Live Run SVT On Demand
4,Standard_N,Standard_N4,,Standard,Gas,_N,,Standard,,,On Demand,Standing Charge,0.3458,0.3631,,Anytime,0.0626,0.0657,,,,,,,,,,,Live Run SVT On Demand
4,Standard_J,Standard_J4,,Standard,Gas,_J,,Standard,,,On Demand,Standing Charge,0.3458,0.3631,,Anytime,0.0628,0.0659,,,,,,,,,,,Live Run SVT On Demand
4,Standard_H,Standard_H4,,Standard,Gas,_H,,Standard,,,On Demand,Standing Charge,0.3457,0.3630,,Anytime,0.0643,0.0675,,,,,,,,,,,Live Run SVT On Demand
4,Standard_K,Standard_K4,,Standard,Gas,_K,,Standard,,,On Demand,Standing Charge,0.3456,0.3629,,Anytime,0.0656,0.0689,,,,,,,,,,,Live Run SVT On Demand
4,Standard_L,Standard_L4,,Standard,Gas,_L,,Standard,,,On Demand,Standing Charge,0.3456,0.3629,,Anytime,0.0663,0.0696,,,,,,,,,,,Live Run SVT On Demand
4,Standard_M,Standard_M4,,Standard,Gas,_M,,Standard,,,On Demand,Standing Charge,0.3458,0.3631,,Anytime,0.0632,0.0664,,,,,,,,,,,Live Run SVT On Demand
5,Standard_A,Standard_A5,,Standard,Electric,_A,,Standard,,,Prepayment,Standing Charge,0.4841,0.5083,,Anytime,0.2357,0.2475,,,,,,,,,,,Live Run SVT PAYG
5,Standard_B,Standard_B5,,Standard,Electric,_B,,Standard,,,Prepayment,Standing Charge,0.5418,0.5689,,Anytime,0.2218,0.2329,,,,,,,,,,,Live Run SVT PAYG
5,Standard_C,Standard_C5,,Standard,Electric,_C,,Standard,,,Prepayment,Standing Charge,0.3958,0.4156,,Anytime,0.2402,0.2522,,,,,,,,,,,Live Run SVT PAYG
5,Standard_D,Standard_D5,,Standard,Electric,_D,,Standard,,,Prepayment,Standing Charge,0.6464,0.6787,,Anytime,0.2374,0.2493,,,,,,,,,,,Live Run SVT PAYG
5,Standard_E,Standard_E5,,Standard,Electric,_E,,Standard,,,Prepayment,Standing Charge,0.6057,0.6360,,Anytime,0.2225,0.2336,,,,,,,,,,,Live Run SVT PAYG
5,Standard_F,Standard_F5,,Standard,Electric,_F,,Standard,,,Prepayment,Standing Charge,0.6865,0.7208,,Anytime,0.2161,0.2269,,,,,,,,,,,Live Run SVT PAYG
5,Standard_G,Standard_G5,,Standard,Electric,_G,,Standard,,,Prepayment,Standing Charge,0.4955,0.5203,,Anytime,0.2336,0.2453,,,,,,,,,,,Live Run SVT PAYG
5,Standard_P,Standard_P5,,Standard,Electric,_P,,Standard,,,Prepayment,Standing Charge,0.5901,0.6196,,Anytime,0.2329,0.2445,,,,,,,,,,,Live Run SVT PAYG
5,Standard_N,Standard_N5,,Standard,Electric,_N,,Standard,,,Prepayment,Standing Charge,0.6110,0.6416,,Anytime,0.2237,0.2349,,,,,,,,,,,Live Run SVT PAYG
5,Standard_J,Standard_J5,,Standard,Electric,_J,,Standard,,,Prepayment,Standing Charge,0.5507,0.5782,,Anytime,0.2359,0.2477,,,,,,,,,,,Live Run SVT PAYG
5,Standard_H,Standard_H5,,Standard,Electric,_H,,Standard,,,Prepayment,Standing Charge,0.6120,0.6426,,Anytime,0.2300,0.2415,,,,,,,,,,,Live Run SVT PAYG
5,Standard_K,Standard_K5,,Standard,Electric,_K,,Standard,,,Prepayment,Standing Charge,0.6104,0.6409,,Anytime,0.2288,0.2402,,,,,,,,,,,Live Run SVT PAYG
5,Standard_L,Standard_L5,,Standard,Electric,_L,,Standard,,,Prepayment,Standing Charge,0.6486,0.6810,,Anytime,0.2258,0.2371,,,,,,,,,,,Live Run SVT PAYG
5,Standard_M,Standard_M5,,Standard,Electric,_M,,Standard,,,Prepayment,Standing Charge,0.6505,0.6830,,Anytime,0.2194,0.2304,,,,,,,,,,,Live Run SVT PAYG
3,Economy 7_A,Economy 7_A3,,Economy 7,Electric,_A,,Economy 7,,,Prepayment,Standing Charge,0.4876,0.5120,,Peak,0.2668,0.2801,Off Peak,0.1703,0.1788,,,,,,,,Live Run SVT PAYG
3,Economy 7_B,Economy 7_B3,,Economy 7,Electric,_B,,Economy 7,,,Prepayment,Standing Charge,0.5389,0.5658,,Peak,0.2511,0.2637,Off Peak,0.1637,0.1719,,,,,,,,Live Run SVT PAYG
3,Economy 7_C,Economy 7_C3,,Economy 7,Electric,_C,,Economy 7,,,Prepayment,Standing Charge,0.3946,0.4143,,Peak,0.2633,0.2765,Off Peak,0.1830,0.1922,,,,,,,,Live Run SVT PAYG
3,Economy 7_D,Economy 7_D3,,Economy 7,Electric,_D,,Economy 7,,,Prepayment,Standing Charge,0.6438,0.6760,,Peak,0.2682,0.2816,Off Peak,0.1720,0.1806,,,,,,,,Live Run SVT PAYG
3,Economy 7_E,Economy 7_E3,,Economy 7,Electric,_E,,Economy 7,,,Prepayment,Standing Charge,0.6052,0.6355,,Peak,0.2485,0.2609,Off Peak,0.1693,0.1778,,,,,,,,Live Run SVT PAYG
3,Economy 7_F,Economy 7_F3,,Economy 7,Electric,_F,,Economy 7,,,Prepayment,Standing Charge,0.6830,0.7172,,Peak,0.2414,0.2535,Off Peak,0.1645,0.1727,,,,,,,,Live Run SVT PAYG
3,Economy 7_G,Economy 7_G3,,Economy 7,Electric,_G,,Economy 7,,,Prepayment,Standing Charge,0.4928,0.5174,,Peak,0.2664,0.2797,Off Peak,0.1655,0.1738,,,,,,,,Live Run SVT PAYG
3,Economy 7_P,Economy 7_P3,,Economy 7,Electric,_P,,Economy 7,,,Prepayment,Standing Charge,0.5986,0.6285,,Peak,0.2639,0.2771,Off Peak,0.1694,0.1779,,,,,,,,Live Run SVT PAYG
3,Economy 7_N,Economy 7_N3,,Economy 7,Electric,_N,,Economy 7,,,Prepayment,Standing Charge,0.6194,0.6504,,Peak,0.2527,0.2653,Off Peak,0.1645,0.1727,,,,,,,,Live Run SVT PAYG
3,Economy 7_J,Economy 7_J3,,Economy 7,Electric,_J,,Economy 7,,,Prepayment,Standing Charge,0.5538,0.5815,,Peak,0.2671,0.2805,Off Peak,0.1700,0.1785,,,,,,,,Live Run SVT PAYG
3,Economy 7_H,Economy 7_H3,,Economy 7,Electric,_H,,Economy 7,,,Prepayment,Standing Charge,0.6140,0.6447,,Peak,0.2578,0.2707,Off Peak,0.1713,0.1799,,,,,,,,Live Run SVT PAYG
3,Economy 7_K,Economy 7_K3,,Economy 7,Electric,_K,,Economy 7,,,Prepayment,Standing Charge,0.6053,0.6356,,Peak,0.2592,0.2722,Off Peak,0.1671,0.1755,,,,,,,,Live Run SVT PAYG
3,Economy 7_L,Economy 7_L3,,Economy 7,Electric,_L,,Economy 7,,,Prepayment,Standing Charge,0.6534,0.6861,,Peak,0.2562,0.2690,Off Peak,0.1644,0.1726,,,,,,,,Live Run SVT PAYG
3,Economy 7_M,Economy 7_M3,,Economy 7,Electric,_M,,Economy 7,,,Prepayment,Standing Charge,0.6484,0.6808,,Peak,0.2418,0.2539,Off Peak,0.1723,0.1809,,,,,,,,Live Run SVT PAYG
3,Economy 10_A,Economy 10_A3,,Economy 10,Electric,_A,,Economy 10,,,Prepayment,Standing Charge,0.4876,0.5120,,Peak,0.2527,0.2653,Off Peak,0.1952,0.2050,,,,,,,,Live Run SVT PAYG
3,Economy 10_B,Economy 10_B3,,Economy 10,Electric,_B,,Economy 10,,,Prepayment,Standing Charge,0.5389,0.5658,,Peak,0.2376,0.2495,Off Peak,0.1871,0.1965,,,,,,,,Live Run SVT PAYG
3,Economy 10_C,Economy 10_C3,,Economy 10,Electric,_C,,Economy 10,,,Prepayment,Standing Charge,0.3946,0.4143,,Peak,0.2502,0.2627,Off Peak,0.2054,0.2157,,,,,,,,Live Run SVT PAYG
3,Economy 10_D,Economy 10_D3,,Economy 10,Electric,_D,,Economy 10,,,Prepayment,Standing Charge,0.6438,0.6760,,Peak,0.2536,0.2663,Off Peak,0.1975,0.2074,,,,,,,,Live Run SVT PAYG
3,Economy 10_E,Economy 10_E3,,Economy 10,Electric,_E,,Economy 10,,,Prepayment,Standing Charge,0.6052,0.6355,,Peak,0.2367,0.2485,Off Peak,0.1901,0.1996,,,,,,,,Live Run SVT PAYG
3,Economy 10_F,Economy 10_F3,,Economy 10,Electric,_F,,Economy 10,,,Prepayment,Standing Charge,0.6830,0.7172,,Peak,0.2300,0.2415,Off Peak,0.1845,0.1937,,,,,,,,Live Run SVT PAYG
3,Economy 10_G,Economy 10_G3,,Economy 10,Electric,_G,,Economy 10,,,Prepayment,Standing Charge,0.4928,0.5174,,Peak,0.2505,0.2630,Off Peak,0.1929,0.2025,,,,,,,,Live Run SVT PAYG
3,Economy 10_P,Economy 10_P3,,Economy 10,Electric,_P,,Economy 10,,,Prepayment,Standing Charge,0.5986,0.6285,,Peak,0.2498,0.2623,Off Peak,0.1942,0.2039,,,,,,,,Live Run SVT PAYG
